"chan2_id","chan1_id","dma1_id","dma2_id","dma3_id","chan2_name","chan1_name","dma1_name","dma2_name","dma3_name","bdgt_id","cps"
95,174,368,293,36,"TV GM Prod Diff","TV","West","California","Sacramento-Stockton-Modesto-CA","95_174_368_293_36",""
100,174,368,293,36,"TV Hisp Competitive","TV","West","California","Sacramento-Stockton-Modesto-CA","100_174_368_293_36",""
98,175,368,293,36,"TV National Total","TV National","West","California","Sacramento-Stockton-Modesto-CA","98_175_368_293_36",""
76,172,368,293,34,"Acquisition DM GM","DM","West","California","San Francisco-Oakland-San Jose-CA","76_172_368_293_34",""
78,172,368,293,34,"Cross Sell DM GM","DM","West","California","San Francisco-Oakland-San Jose-CA","78_172_368_293_34",""
79,172,368,293,34,"Cross Sell DM Hisp","DM","West","California","San Francisco-Oakland-San Jose-CA","79_172_368_293_34",""
80,41,368,293,34,"DRTV GM","DRTV","West","California","San Francisco-Oakland-San Jose-CA","80_41_368_293_34",""
81,41,368,293,34,"DRTV Hisp","DRTV","West","California","San Francisco-Oakland-San Jose-CA","81_41_368_293_34",""
33,33,368,293,34,"OOH","OOH","West","California","San Francisco-Oakland-San Jose-CA","33_33_368_293_34",""
83,75,368,293,34,"Online_Display_GM_Competitive","Display","West","California","San Francisco-Oakland-San Jose-CA","83_75_368_293_34",""
84,75,368,293,34,"Online_Display_GM_Prod_Diff","Display","West","California","San Francisco-Oakland-San Jose-CA","84_75_368_293_34",""
86,171,368,293,34,"Paid Search Branded","Search","West","California","San Francisco-Oakland-San Jose-CA","86_171_368_293_34",""
87,171,368,293,34,"Paid Search NonBranded","Search","West","California","San Francisco-Oakland-San Jose-CA","87_171_368_293_34",""
88,173,368,293,34,"Print","Print","West","California","San Francisco-Oakland-San Jose-CA","88_173_368_293_34",""
89,30,368,293,34,"Radio GM Acquisition","Radio","West","California","San Francisco-Oakland-San Jose-CA","89_30_368_293_34",""
91,30,368,293,34,"Radio GM Prod Diff","Radio","West","California","San Francisco-Oakland-San Jose-CA","91_30_368_293_34",""
92,30,368,293,34,"Radio Hisp","Radio","West","California","San Francisco-Oakland-San Jose-CA","92_30_368_293_34",""
93,174,368,293,34,"TV GM Acquisition","TV","West","California","San Francisco-Oakland-San Jose-CA","93_174_368_293_34",""
94,174,368,293,34,"TV GM Competitive","TV","West","California","San Francisco-Oakland-San Jose-CA","94_174_368_293_34",""
95,174,368,293,34,"TV GM Prod Diff","TV","West","California","San Francisco-Oakland-San Jose-CA","95_174_368_293_34",""
100,174,368,293,34,"TV Hisp Competitive","TV","West","California","San Francisco-Oakland-San Jose-CA","100_174_368_293_34",""
98,175,368,293,34,"TV National Total","TV National","West","California","San Francisco-Oakland-San Jose-CA","98_175_368_293_34",""
76,172,368,293,35,"Acquisition DM GM","DM","West","California","Santa Barbara-Santa Maria-San Luis Obisp","76_172_368_293_35",""
78,172,368,293,35,"Cross Sell DM GM","DM","West","California","Santa Barbara-Santa Maria-San Luis Obisp","78_172_368_293_35",""
79,172,368,293,35,"Cross Sell DM Hisp","DM","West","California","Santa Barbara-Santa Maria-San Luis Obisp","79_172_368_293_35",""
83,75,368,293,35,"Online_Display_GM_Competitive","Display","West","California","Santa Barbara-Santa Maria-San Luis Obisp","83_75_368_293_35",""
84,75,368,293,35,"Online_Display_GM_Prod_Diff","Display","West","California","Santa Barbara-Santa Maria-San Luis Obisp","84_75_368_293_35",""
86,171,368,293,35,"Paid Search Branded","Search","West","California","Santa Barbara-Santa Maria-San Luis Obisp","86_171_368_293_35",""
87,171,368,293,35,"Paid Search NonBranded","Search","West","California","Santa Barbara-Santa Maria-San Luis Obisp","87_171_368_293_35",""
89,30,368,293,35,"Radio GM Acquisition","Radio","West","California","Santa Barbara-Santa Maria-San Luis Obisp","89_30_368_293_35",""
98,175,368,293,35,"TV National Total","TV National","West","California","Santa Barbara-Santa Maria-San Luis Obisp","98_175_368_293_35",""
76,172,368,299,78,"Acquisition DM GM","DM","West","Houston","Houston-TX","76_172_368_299_78",""
78,172,368,299,78,"Cross Sell DM GM","DM","West","Houston","Houston-TX","78_172_368_299_78",""
79,172,368,299,78,"Cross Sell DM Hisp","DM","West","Houston","Houston-TX","79_172_368_299_78",""
80,41,368,299,78,"DRTV GM","DRTV","West","Houston","Houston-TX","80_41_368_299_78",""
81,41,368,299,78,"DRTV Hisp","DRTV","West","Houston","Houston-TX","81_41_368_299_78",""
33,33,368,299,78,"OOH","OOH","West","Houston","Houston-TX","33_33_368_299_78",""
83,75,368,299,78,"Online_Display_GM_Competitive","Display","West","Houston","Houston-TX","83_75_368_299_78",""
84,75,368,299,78,"Online_Display_GM_Prod_Diff","Display","West","Houston","Houston-TX","84_75_368_299_78",""
86,171,368,299,78,"Paid Search Branded","Search","West","Houston","Houston-TX","86_171_368_299_78",""
87,171,368,299,78,"Paid Search NonBranded","Search","West","Houston","Houston-TX","87_171_368_299_78",""
88,173,368,299,78,"Print","Print","West","Houston","Houston-TX","88_173_368_299_78",""
89,30,368,299,78,"Radio GM Acquisition","Radio","West","Houston","Houston-TX","89_30_368_299_78",""
91,30,368,299,78,"Radio GM Prod Diff","Radio","West","Houston","Houston-TX","91_30_368_299_78",""
92,30,368,299,78,"Radio Hisp","Radio","West","Houston","Houston-TX","92_30_368_299_78",""
93,174,368,299,78,"TV GM Acquisition","TV","West","Houston","Houston-TX","93_174_368_299_78",""
94,174,368,299,78,"TV GM Competitive","TV","West","Houston","Houston-TX","94_174_368_299_78",""
95,174,368,299,78,"TV GM Prod Diff","TV","West","Houston","Houston-TX","95_174_368_299_78",""
98,175,368,299,78,"TV National Total","TV National","West","Houston","Houston-TX","98_175_368_299_78",""
76,172,368,301,89,"Acquisition DM GM","DM","West","Mile High","Albuquerque-Santa Fe-NM","76_172_368_301_89",""
78,172,368,301,89,"Cross Sell DM GM","DM","West","Mile High","Albuquerque-Santa Fe-NM","78_172_368_301_89",""
79,172,368,301,89,"Cross Sell DM Hisp","DM","West","Mile High","Albuquerque-Santa Fe-NM","79_172_368_301_89",""
80,41,368,301,89,"DRTV GM","DRTV","West","Mile High","Albuquerque-Santa Fe-NM","80_41_368_301_89",""
81,41,368,301,89,"DRTV Hisp","DRTV","West","Mile High","Albuquerque-Santa Fe-NM","81_41_368_301_89",""
83,75,368,301,89,"Online_Display_GM_Competitive","Display","West","Mile High","Albuquerque-Santa Fe-NM","83_75_368_301_89",""
84,75,368,301,89,"Online_Display_GM_Prod_Diff","Display","West","Mile High","Albuquerque-Santa Fe-NM","84_75_368_301_89",""
86,171,368,301,89,"Paid Search Branded","Search","West","Mile High","Albuquerque-Santa Fe-NM","86_171_368_301_89",""
87,171,368,301,89,"Paid Search NonBranded","Search","West","Mile High","Albuquerque-Santa Fe-NM","87_171_368_301_89",""
88,173,368,301,89,"Print","Print","West","Mile High","Albuquerque-Santa Fe-NM","88_173_368_301_89",""
89,30,368,301,89,"Radio GM Acquisition","Radio","West","Mile High","Albuquerque-Santa Fe-NM","89_30_368_301_89",""
91,30,368,301,89,"Radio GM Prod Diff","Radio","West","Mile High","Albuquerque-Santa Fe-NM","91_30_368_301_89",""
92,30,368,301,89,"Radio Hisp","Radio","West","Mile High","Albuquerque-Santa Fe-NM","92_30_368_301_89",""
93,174,368,301,89,"TV GM Acquisition","TV","West","Mile High","Albuquerque-Santa Fe-NM","93_174_368_301_89",""
94,174,368,301,89,"TV GM Competitive","TV","West","Mile High","Albuquerque-Santa Fe-NM","94_174_368_301_89",""
95,174,368,301,89,"TV GM Prod Diff","TV","West","Mile High","Albuquerque-Santa Fe-NM","95_174_368_301_89",""
96,174,368,301,89,"TV GM Rev","TV","West","Mile High","Albuquerque-Santa Fe-NM","96_174_368_301_89",""
98,175,368,301,89,"TV National Total","TV National","West","Mile High","Albuquerque-Santa Fe-NM","98_175_368_301_89",""
83,75,368,301,90,"Online_Display_GM_Competitive","Display","West","Mile High","Amarillo-TX","83_75_368_301_90",""
84,75,368,301,90,"Online_Display_GM_Prod_Diff","Display","West","Mile High","Amarillo-TX","84_75_368_301_90",""
86,171,368,301,90,"Paid Search Branded","Search","West","Mile High","Amarillo-TX","86_171_368_301_90",""
87,171,368,301,90,"Paid Search NonBranded","Search","West","Mile High","Amarillo-TX","87_171_368_301_90",""
98,175,368,301,90,"TV National Total","TV National","West","Mile High","Amarillo-TX","98_175_368_301_90",""
76,172,368,301,88,"Acquisition DM GM","DM","West","Mile High","Colorado Springs-Pueblo-CO","76_172_368_301_88",""
78,172,368,301,88,"Cross Sell DM GM","DM","West","Mile High","Colorado Springs-Pueblo-CO","78_172_368_301_88",""
79,172,368,301,88,"Cross Sell DM Hisp","DM","West","Mile High","Colorado Springs-Pueblo-CO","79_172_368_301_88",""
80,41,368,301,88,"DRTV GM","DRTV","West","Mile High","Colorado Springs-Pueblo-CO","80_41_368_301_88",""
83,75,368,301,88,"Online_Display_GM_Competitive","Display","West","Mile High","Colorado Springs-Pueblo-CO","83_75_368_301_88",""
84,75,368,301,88,"Online_Display_GM_Prod_Diff","Display","West","Mile High","Colorado Springs-Pueblo-CO","84_75_368_301_88",""
86,171,368,301,88,"Paid Search Branded","Search","West","Mile High","Colorado Springs-Pueblo-CO","86_171_368_301_88",""
87,171,368,301,88,"Paid Search NonBranded","Search","West","Mile High","Colorado Springs-Pueblo-CO","87_171_368_301_88",""
88,173,368,301,88,"Print","Print","West","Mile High","Colorado Springs-Pueblo-CO","88_173_368_301_88",""
89,30,368,301,88,"Radio GM Acquisition","Radio","West","Mile High","Colorado Springs-Pueblo-CO","89_30_368_301_88",""
90,30,368,301,88,"Radio GM Competitive","Radio","West","Mile High","Colorado Springs-Pueblo-CO","90_30_368_301_88",""
91,30,368,301,88,"Radio GM Prod Diff","Radio","West","Mile High","Colorado Springs-Pueblo-CO","91_30_368_301_88",""
93,174,368,301,88,"TV GM Acquisition","TV","West","Mile High","Colorado Springs-Pueblo-CO","93_174_368_301_88",""
94,174,368,301,88,"TV GM Competitive","TV","West","Mile High","Colorado Springs-Pueblo-CO","94_174_368_301_88",""
95,174,368,301,88,"TV GM Prod Diff","TV","West","Mile High","Colorado Springs-Pueblo-CO","95_174_368_301_88",""
98,175,368,301,88,"TV National Total","TV National","West","Mile High","Colorado Springs-Pueblo-CO","98_175_368_301_88",""
76,172,368,301,87,"Acquisition DM GM","DM","West","Mile High","Denver-CO","76_172_368_301_87",""
78,172,368,301,87,"Cross Sell DM GM","DM","West","Mile High","Denver-CO","78_172_368_301_87",""
79,172,368,301,87,"Cross Sell DM Hisp","DM","West","Mile High","Denver-CO","79_172_368_301_87",""
80,41,368,301,87,"DRTV GM","DRTV","West","Mile High","Denver-CO","80_41_368_301_87",""
81,41,368,301,87,"DRTV Hisp","DRTV","West","Mile High","Denver-CO","81_41_368_301_87",""
83,75,368,301,87,"Online_Display_GM_Competitive","Display","West","Mile High","Denver-CO","83_75_368_301_87",""
84,75,368,301,87,"Online_Display_GM_Prod_Diff","Display","West","Mile High","Denver-CO","84_75_368_301_87",""
86,171,368,301,87,"Paid Search Branded","Search","West","Mile High","Denver-CO","86_171_368_301_87",""
87,171,368,301,87,"Paid Search NonBranded","Search","West","Mile High","Denver-CO","87_171_368_301_87",""
88,173,368,301,87,"Print","Print","West","Mile High","Denver-CO","88_173_368_301_87",""
89,30,368,301,87,"Radio GM Acquisition","Radio","West","Mile High","Denver-CO","89_30_368_301_87",""
91,30,368,301,87,"Radio GM Prod Diff","Radio","West","Mile High","Denver-CO","91_30_368_301_87",""
92,30,368,301,87,"Radio Hisp","Radio","West","Mile High","Denver-CO","92_30_368_301_87",""
93,174,368,301,87,"TV GM Acquisition","TV","West","Mile High","Denver-CO","93_174_368_301_87",""
94,174,368,301,87,"TV GM Competitive","TV","West","Mile High","Denver-CO","94_174_368_301_87",""
95,174,368,301,87,"TV GM Prod Diff","TV","West","Mile High","Denver-CO","95_174_368_301_87",""
96,174,368,301,87,"TV GM Rev","TV","West","Mile High","Denver-CO","96_174_368_301_87",""
98,175,368,301,87,"TV National Total","TV National","West","Mile High","Denver-CO","98_175_368_301_87",""
83,75,368,301,91,"Online_Display_GM_Competitive","Display","West","Mile High","El Paso-TX","83_75_368_301_91",""
84,75,368,301,91,"Online_Display_GM_Prod_Diff","Display","West","Mile High","El Paso-TX","84_75_368_301_91",""
86,171,368,301,91,"Paid Search Branded","Search","West","Mile High","El Paso-TX","86_171_368_301_91",""
87,171,368,301,91,"Paid Search NonBranded","Search","West","Mile High","El Paso-TX","87_171_368_301_91",""
88,173,368,301,91,"Print","Print","West","Mile High","El Paso-TX","88_173_368_301_91",""
89,30,368,301,91,"Radio GM Acquisition","Radio","West","Mile High","El Paso-TX","89_30_368_301_91",""
98,175,368,301,91,"TV National Total","TV National","West","Mile High","El Paso-TX","98_175_368_301_91",""
83,75,368,302,94,"Online_Display_GM_Competitive","Display","West","Mountain","Phoenix-AZ","83_75_368_302_94",""
84,75,368,302,94,"Online_Display_GM_Prod_Diff","Display","West","Mountain","Phoenix-AZ","84_75_368_302_94",""
86,171,368,302,94,"Paid Search Branded","Search","West","Mountain","Phoenix-AZ","86_171_368_302_94",""
87,171,368,302,94,"Paid Search NonBranded","Search","West","Mountain","Phoenix-AZ","87_171_368_302_94",""
98,175,368,302,94,"TV National Total","TV National","West","Mountain","Phoenix-AZ","98_175_368_302_94",""
76,172,368,302,92,"Acquisition DM GM","DM","West","Mountain","Salt Lake City-UT","76_172_368_302_92",""
78,172,368,302,92,"Cross Sell DM GM","DM","West","Mountain","Salt Lake City-UT","78_172_368_302_92",""
79,172,368,302,92,"Cross Sell DM Hisp","DM","West","Mountain","Salt Lake City-UT","79_172_368_302_92",""
80,41,368,302,92,"DRTV GM","DRTV","West","Mountain","Salt Lake City-UT","80_41_368_302_92",""
81,41,368,302,92,"DRTV Hisp","DRTV","West","Mountain","Salt Lake City-UT","81_41_368_302_92",""
83,75,368,302,92,"Online_Display_GM_Competitive","Display","West","Mountain","Salt Lake City-UT","83_75_368_302_92",""
84,75,368,302,92,"Online_Display_GM_Prod_Diff","Display","West","Mountain","Salt Lake City-UT","84_75_368_302_92",""
86,171,368,302,92,"Paid Search Branded","Search","West","Mountain","Salt Lake City-UT","86_171_368_302_92",""
87,171,368,302,92,"Paid Search NonBranded","Search","West","Mountain","Salt Lake City-UT","87_171_368_302_92",""
88,173,368,302,92,"Print","Print","West","Mountain","Salt Lake City-UT","88_173_368_302_92",""
89,30,368,302,92,"Radio GM Acquisition","Radio","West","Mountain","Salt Lake City-UT","89_30_368_302_92",""
91,30,368,302,92,"Radio GM Prod Diff","Radio","West","Mountain","Salt Lake City-UT","91_30_368_302_92",""
92,30,368,302,92,"Radio Hisp","Radio","West","Mountain","Salt Lake City-UT","92_30_368_302_92",""
93,174,368,302,92,"TV GM Acquisition","TV","West","Mountain","Salt Lake City-UT","93_174_368_302_92",""
94,174,368,302,92,"TV GM Competitive","TV","West","Mountain","Salt Lake City-UT","94_174_368_302_92",""
95,174,368,302,92,"TV GM Prod Diff","TV","West","Mountain","Salt Lake City-UT","95_174_368_302_92",""
96,174,368,302,92,"TV GM Rev","TV","West","Mountain","Salt Lake City-UT","96_174_368_302_92",""
98,175,368,302,92,"TV National Total","TV National","West","Mountain","Salt Lake City-UT","98_175_368_302_92",""
76,172,368,302,93,"Acquisition DM GM","DM","West","Mountain","Tucson (Sierra Vista)-AZ","76_172_368_302_93",""
78,172,368,302,93,"Cross Sell DM GM","DM","West","Mountain","Tucson (Sierra Vista)-AZ","78_172_368_302_93",""
79,172,368,302,93,"Cross Sell DM Hisp","DM","West","Mountain","Tucson (Sierra Vista)-AZ","79_172_368_302_93",""
83,75,368,302,93,"Online_Display_GM_Competitive","Display","West","Mountain","Tucson (Sierra Vista)-AZ","83_75_368_302_93",""
84,75,368,302,93,"Online_Display_GM_Prod_Diff","Display","West","Mountain","Tucson (Sierra Vista)-AZ","84_75_368_302_93",""
86,171,368,302,93,"Paid Search Branded","Search","West","Mountain","Tucson (Sierra Vista)-AZ","86_171_368_302_93",""
87,171,368,302,93,"Paid Search NonBranded","Search","West","Mountain","Tucson (Sierra Vista)-AZ","87_171_368_302_93",""
88,173,368,302,93,"Print","Print","West","Mountain","Tucson (Sierra Vista)-AZ","88_173_368_302_93",""
89,30,368,302,93,"Radio GM Acquisition","Radio","West","Mountain","Tucson (Sierra Vista)-AZ","89_30_368_302_93",""
91,30,368,302,93,"Radio GM Prod Diff","Radio","West","Mountain","Tucson (Sierra Vista)-AZ","91_30_368_302_93",""
98,175,368,302,93,"TV National Total","TV National","West","Mountain","Tucson (Sierra Vista)-AZ","98_175_368_302_93",""
83,75,368,303,96,"Online_Display_GM_Competitive","Display","West","Portland","Eugene-OR","83_75_368_303_96",""
84,75,368,303,96,"Online_Display_GM_Prod_Diff","Display","West","Portland","Eugene-OR","84_75_368_303_96",""
86,171,368,303,96,"Paid Search Branded","Search","West","Portland","Eugene-OR","86_171_368_303_96",""
87,171,368,303,96,"Paid Search NonBranded","Search","West","Portland","Eugene-OR","87_171_368_303_96",""
89,30,368,303,96,"Radio GM Acquisition","Radio","West","Portland","Eugene-OR","89_30_368_303_96",""
91,30,368,303,96,"Radio GM Prod Diff","Radio","West","Portland","Eugene-OR","91_30_368_303_96",""
93,174,368,303,96,"TV GM Acquisition","TV","West","Portland","Eugene-OR","93_174_368_303_96",""
94,174,368,303,96,"TV GM Competitive","TV","West","Portland","Eugene-OR","94_174_368_303_96",""
95,174,368,303,96,"TV GM Prod Diff","TV","West","Portland","Eugene-OR","95_174_368_303_96",""
98,175,368,303,96,"TV National Total","TV National","West","Portland","Eugene-OR","98_175_368_303_96",""
76,172,368,303,95,"Acquisition DM GM","DM","West","Portland","Portland-OR","76_172_368_303_95",""
78,172,368,303,95,"Cross Sell DM GM","DM","West","Portland","Portland-OR","78_172_368_303_95",""
79,172,368,303,95,"Cross Sell DM Hisp","DM","West","Portland","Portland-OR","79_172_368_303_95",""
80,41,368,303,95,"DRTV GM","DRTV","West","Portland","Portland-OR","80_41_368_303_95",""
83,75,368,303,95,"Online_Display_GM_Competitive","Display","West","Portland","Portland-OR","83_75_368_303_95",""
84,75,368,303,95,"Online_Display_GM_Prod_Diff","Display","West","Portland","Portland-OR","84_75_368_303_95",""
86,171,368,303,95,"Paid Search Branded","Search","West","Portland","Portland-OR","86_171_368_303_95",""
87,171,368,303,95,"Paid Search NonBranded","Search","West","Portland","Portland-OR","87_171_368_303_95",""
88,173,368,303,95,"Print","Print","West","Portland","Portland-OR","88_173_368_303_95",""
89,30,368,303,95,"Radio GM Acquisition","Radio","West","Portland","Portland-OR","89_30_368_303_95",""
91,30,368,303,95,"Radio GM Prod Diff","Radio","West","Portland","Portland-OR","91_30_368_303_95",""
92,30,368,303,95,"Radio Hisp","Radio","West","Portland","Portland-OR","92_30_368_303_95",""
93,174,368,303,95,"TV GM Acquisition","TV","West","Portland","Portland-OR","93_174_368_303_95",""
94,174,368,303,95,"TV GM Competitive","TV","West","Portland","Portland-OR","94_174_368_303_95",""
95,174,368,303,95,"TV GM Prod Diff","TV","West","Portland","Portland-OR","95_174_368_303_95",""
96,174,368,303,95,"TV GM Rev","TV","West","Portland","Portland-OR","96_174_368_303_95",""
100,174,368,303,95,"TV Hisp Competitive","TV","West","Portland","Portland-OR","100_174_368_303_95",""
98,175,368,303,95,"TV National Total","TV National","West","Portland","Portland-OR","98_175_368_303_95",""
76,172,368,304,97,"Acquisition DM GM","DM","West","Seattle","Seattle-Tacoma-WA","76_172_368_304_97",""
78,172,368,304,97,"Cross Sell DM GM","DM","West","Seattle","Seattle-Tacoma-WA","78_172_368_304_97",""
79,172,368,304,97,"Cross Sell DM Hisp","DM","West","Seattle","Seattle-Tacoma-WA","79_172_368_304_97",""
80,41,368,304,97,"DRTV GM","DRTV","West","Seattle","Seattle-Tacoma-WA","80_41_368_304_97",""
83,75,368,304,97,"Online_Display_GM_Competitive","Display","West","Seattle","Seattle-Tacoma-WA","83_75_368_304_97",""
84,75,368,304,97,"Online_Display_GM_Prod_Diff","Display","West","Seattle","Seattle-Tacoma-WA","84_75_368_304_97",""
86,171,368,304,97,"Paid Search Branded","Search","West","Seattle","Seattle-Tacoma-WA","86_171_368_304_97",""
87,171,368,304,97,"Paid Search NonBranded","Search","West","Seattle","Seattle-Tacoma-WA","87_171_368_304_97",""
88,173,368,304,97,"Print","Print","West","Seattle","Seattle-Tacoma-WA","88_173_368_304_97",""
89,30,368,304,97,"Radio GM Acquisition","Radio","West","Seattle","Seattle-Tacoma-WA","89_30_368_304_97",""
91,30,368,304,97,"Radio GM Prod Diff","Radio","West","Seattle","Seattle-Tacoma-WA","91_30_368_304_97",""
92,30,368,304,97,"Radio Hisp","Radio","West","Seattle","Seattle-Tacoma-WA","92_30_368_304_97",""
93,174,368,304,97,"TV GM Acquisition","TV","West","Seattle","Seattle-Tacoma-WA","93_174_368_304_97",""
94,174,368,304,97,"TV GM Competitive","TV","West","Seattle","Seattle-Tacoma-WA","94_174_368_304_97",""
95,174,368,304,97,"TV GM Prod Diff","TV","West","Seattle","Seattle-Tacoma-WA","95_174_368_304_97",""
96,174,368,304,97,"TV GM Rev","TV","West","Seattle","Seattle-Tacoma-WA","96_174_368_304_97",""
100,174,368,304,97,"TV Hisp Competitive","TV","West","Seattle","Seattle-Tacoma-WA","100_174_368_304_97",""
98,175,368,304,97,"TV National Total","TV National","West","Seattle","Seattle-Tacoma-WA","98_175_368_304_97",""
76,172,368,304,98,"Acquisition DM GM","DM","West","Seattle","Spokane-WA","76_172_368_304_98",""
78,172,368,304,98,"Cross Sell DM GM","DM","West","Seattle","Spokane-WA","78_172_368_304_98",""
79,172,368,304,98,"Cross Sell DM Hisp","DM","West","Seattle","Spokane-WA","79_172_368_304_98",""
83,75,368,304,98,"Online_Display_GM_Competitive","Display","West","Seattle","Spokane-WA","83_75_368_304_98",""
84,75,368,304,98,"Online_Display_GM_Prod_Diff","Display","West","Seattle","Spokane-WA","84_75_368_304_98",""
86,171,368,304,98,"Paid Search Branded","Search","West","Seattle","Spokane-WA","86_171_368_304_98",""
87,171,368,304,98,"Paid Search NonBranded","Search","West","Seattle","Spokane-WA","87_171_368_304_98",""
89,30,368,304,98,"Radio GM Acquisition","Radio","West","Seattle","Spokane-WA","89_30_368_304_98",""
91,30,368,304,98,"Radio GM Prod Diff","Radio","West","Seattle","Spokane-WA","91_30_368_304_98",""
93,174,368,304,98,"TV GM Acquisition","TV","West","Seattle","Spokane-WA","93_174_368_304_98",""
94,174,368,304,98,"TV GM Competitive","TV","West","Seattle","Spokane-WA","94_174_368_304_98",""
95,174,368,304,98,"TV GM Prod Diff","TV","West","Seattle","Spokane-WA","95_174_368_304_98",""
98,175,368,304,98,"TV National Total","TV National","West","Seattle","Spokane-WA","98_175_368_304_98",""
83,75,368,305,101,"Online_Display_GM_Competitive","Display","West","Twin Cities","Green Bay-Appleton-WI","83_75_368_305_101",""
84,75,368,305,101,"Online_Display_GM_Prod_Diff","Display","West","Twin Cities","Green Bay-Appleton-WI","84_75_368_305_101",""
86,171,368,305,101,"Paid Search Branded","Search","West","Twin Cities","Green Bay-Appleton-WI","86_171_368_305_101",""
87,171,368,305,101,"Paid Search NonBranded","Search","West","Twin Cities","Green Bay-Appleton-WI","87_171_368_305_101",""
88,173,368,305,101,"Print","Print","West","Twin Cities","Green Bay-Appleton-WI","88_173_368_305_101",""
98,175,368,305,101,"TV National Total","TV National","West","Twin Cities","Green Bay-Appleton-WI","98_175_368_305_101",""
76,172,368,305,100,"Acquisition DM GM","DM","West","Twin Cities","Kansas City-MO","76_172_368_305_100",""
78,172,368,305,100,"Cross Sell DM GM","DM","West","Twin Cities","Kansas City-MO","78_172_368_305_100",""
79,172,368,305,100,"Cross Sell DM Hisp","DM","West","Twin Cities","Kansas City-MO","79_172_368_305_100",""
83,75,368,305,100,"Online_Display_GM_Competitive","Display","West","Twin Cities","Kansas City-MO","83_75_368_305_100",""
84,75,368,305,100,"Online_Display_GM_Prod_Diff","Display","West","Twin Cities","Kansas City-MO","84_75_368_305_100",""
86,171,368,305,100,"Paid Search Branded","Search","West","Twin Cities","Kansas City-MO","86_171_368_305_100",""
87,171,368,305,100,"Paid Search NonBranded","Search","West","Twin Cities","Kansas City-MO","87_171_368_305_100",""
88,173,368,305,100,"Print","Print","West","Twin Cities","Kansas City-MO","88_173_368_305_100",""
89,30,368,305,100,"Radio GM Acquisition","Radio","West","Twin Cities","Kansas City-MO","89_30_368_305_100",""
98,175,368,305,100,"TV National Total","TV National","West","Twin Cities","Kansas City-MO","98_175_368_305_100",""
83,75,368,305,102,"Online_Display_GM_Competitive","Display","West","Twin Cities","Mankato-MN","83_75_368_305_102",""
84,75,368,305,102,"Online_Display_GM_Prod_Diff","Display","West","Twin Cities","Mankato-MN","84_75_368_305_102",""
86,171,368,305,102,"Paid Search Branded","Search","West","Twin Cities","Mankato-MN","86_171_368_305_102",""
87,171,368,305,102,"Paid Search NonBranded","Search","West","Twin Cities","Mankato-MN","87_171_368_305_102",""
88,173,368,305,102,"Print","Print","West","Twin Cities","Mankato-MN","88_173_368_305_102",""
98,175,368,305,102,"TV National Total","TV National","West","Twin Cities","Mankato-MN","98_175_368_305_102",""
76,172,368,305,99,"Acquisition DM GM","DM","West","Twin Cities","Minneapolis-St. Paul-MN","76_172_368_305_99",""
78,172,368,305,99,"Cross Sell DM GM","DM","West","Twin Cities","Minneapolis-St. Paul-MN","78_172_368_305_99",""
79,172,368,305,99,"Cross Sell DM Hisp","DM","West","Twin Cities","Minneapolis-St. Paul-MN","79_172_368_305_99",""
80,41,368,305,99,"DRTV GM","DRTV","West","Twin Cities","Minneapolis-St. Paul-MN","80_41_368_305_99",""
83,75,368,305,99,"Online_Display_GM_Competitive","Display","West","Twin Cities","Minneapolis-St. Paul-MN","83_75_368_305_99",""
84,75,368,305,99,"Online_Display_GM_Prod_Diff","Display","West","Twin Cities","Minneapolis-St. Paul-MN","84_75_368_305_99",""
86,171,368,305,99,"Paid Search Branded","Search","West","Twin Cities","Minneapolis-St. Paul-MN","86_171_368_305_99",""
87,171,368,305,99,"Paid Search NonBranded","Search","West","Twin Cities","Minneapolis-St. Paul-MN","87_171_368_305_99",""
88,173,368,305,99,"Print","Print","West","Twin Cities","Minneapolis-St. Paul-MN","88_173_368_305_99",""
89,30,368,305,99,"Radio GM Acquisition","Radio","West","Twin Cities","Minneapolis-St. Paul-MN","89_30_368_305_99",""
91,30,368,305,99,"Radio GM Prod Diff","Radio","West","Twin Cities","Minneapolis-St. Paul-MN","91_30_368_305_99",""
93,174,368,305,99,"TV GM Acquisition","TV","West","Twin Cities","Minneapolis-St. Paul-MN","93_174_368_305_99",""
94,174,368,305,99,"TV GM Competitive","TV","West","Twin Cities","Minneapolis-St. Paul-MN","94_174_368_305_99",""
95,174,368,305,99,"TV GM Prod Diff","TV","West","Twin Cities","Minneapolis-St. Paul-MN","95_174_368_305_99",""
96,174,368,305,99,"TV GM Rev","TV","West","Twin Cities","Minneapolis-St. Paul-MN","96_174_368_305_99",""
98,175,368,305,99,"TV National Total","TV National","West","Twin Cities","Minneapolis-St. Paul-MN","98_175_368_305_99",""
76,172,367,292,25,"Acquisition DM GM","DM","Central","Big South","Huntsville-Decatur (Florence)-AL","76_172_367_292_25",""
91,30,367,292,25,"Radio GM Prod Diff","Radio","Central","Big South","Huntsville-Decatur (Florence)-AL","91_30_367_292_25",""
76,172,367,295,53,"Acquisition DM GM","DM","Central","Florida","Ft. Myers-Naples-Fl","76_172_367_295_53",""
91,30,367,295,53,"Radio GM Prod Diff","Radio","Central","Florida","Ft. Myers-Naples-Fl","91_30_367_295_53",""
