"bdgt_id","dma3_name","dma1_name","dma2_name","chan2_name","chan1_name","client_id","chan2_id","chan1_id","dma1_id","dma2_id","dma3_id","sp_min_h","percent_max","sp_max_h"
"78_172_367_292_15","Atlanta-GA","Central","Big South","Cross Sell DM GM","DM",23,78,172,367,292,15,NULL,NULL,NULL
"78_172_367_292_16","Tri-Cities-TN-VA","Central","Big South","Cross Sell DM GM","DM",23,78,172,367,292,16,NULL,NULL,NULL
"78_172_367_292_17","Knoxville-TN","Central","Big South","Cross Sell DM GM","DM",23,78,172,367,292,17,NULL,NULL,NULL
"78_172_367_292_18","Chattanooga-TN","Central","Big South","Cross Sell DM GM","DM",23,78,172,367,292,18,NULL,NULL,NULL
"78_172_367_292_19","Shreveport-LA","Central","Big South","Cross Sell DM GM","DM",23,78,172,367,292,19,NULL,NULL,NULL
"78_172_367_292_20","New Orleans-LA","Central","Big South","Cross Sell DM GM","DM",23,78,172,367,292,20,NULL,NULL,NULL
"78_172_367_292_21","Memphis-TN","Central","Big South","Cross Sell DM GM","DM",23,78,172,367,292,21,NULL,NULL,NULL
"78_172_367_292_22","Nashville-TN","Central","Big South","Cross Sell DM GM","DM",23,78,172,367,292,22,NULL,NULL,NULL
"78_172_367_292_23","Columbus-Tupelo-West Point-MS","Central","Big South","Cross Sell DM GM","DM",23,78,172,367,292,23,NULL,NULL,NULL
"78_172_367_292_24","Mobile-AL-Pensacola (Ft. Walton Beach)","Central","Big South","Cross Sell DM GM","DM",23,78,172,367,292,24,NULL,NULL,NULL
"78_172_367_292_25","Huntsville-Decatur (Florence)-AL","Central","Big South","Cross Sell DM GM","DM",23,78,172,367,292,25,NULL,NULL,NULL
"78_172_367_292_26","Jackson-MS","Central","Big South","Cross Sell DM GM","DM",23,78,172,367,292,26,NULL,NULL,NULL
"78_172_367_294_40","South Bend-Elkhart-IN","Central","Chicago","Cross Sell DM GM","DM",23,78,172,367,294,40,NULL,NULL,NULL
"78_172_367_294_41","Chicago-IL","Central","Chicago","Cross Sell DM GM","DM",23,78,172,367,294,41,NULL,NULL,NULL
"78_172_367_295_47","Miami-Fort Lauderdale-FL","Central","Florida","Cross Sell DM GM","DM",23,78,172,367,295,47,NULL,NULL,NULL
"78_172_367_295_48","Tallahassee-FL-Thomasville-GA","Central","Florida","Cross Sell DM GM","DM",23,78,172,367,295,48,NULL,NULL,NULL
"78_172_367_295_49","Orlando-Daytona Beach-Melbourne-FL","Central","Florida","Cross Sell DM GM","DM",23,78,172,367,295,49,NULL,NULL,NULL
"78_172_367_295_50","Tampa-St. Petersburg (Sarasota)-FL","Central","Florida","Cross Sell DM GM","DM",23,78,172,367,295,50,NULL,NULL,NULL
"78_172_367_295_51","West Palm Beach-Ft. Pierce-FL","Central","Florida","Cross Sell DM GM","DM",23,78,172,367,295,51,NULL,NULL,NULL
"78_172_367_295_52","Jacksonville-FL","Central","Florida","Cross Sell DM GM","DM",23,78,172,367,295,52,NULL,NULL,NULL
"78_172_367_295_53","Ft. Myers-Naples-Fl","Central","Florida","Cross Sell DM GM","DM",23,78,172,367,295,53,NULL,NULL,NULL
"78_172_367_295_54","Dothan-AL","Central","Florida","Cross Sell DM GM","DM",23,78,172,367,295,54,NULL,NULL,NULL
"78_172_367_298_62","Detroit-MI","Central","Heartland","Cross Sell DM GM","DM",23,78,172,367,298,62,NULL,NULL,NULL
"78_172_367_298_63","Ft. Wayne-IN","Central","Heartland","Cross Sell DM GM","DM",23,78,172,367,298,63,NULL,NULL,NULL
"78_172_367_298_64","Flint-Saginaw-Bay City-MI","Central","Heartland","Cross Sell DM GM","DM",23,78,172,367,298,64,NULL,NULL,NULL
"78_172_367_298_65","Cincinnati-OH","Central","Heartland","Cross Sell DM GM","DM",23,78,172,367,298,65,NULL,NULL,NULL
"78_172_367_298_66","Indianapolis-IN","Central","Heartland","Cross Sell DM GM","DM",23,78,172,367,298,66,NULL,NULL,NULL
"78_172_367_298_67","Louisville-KY","Central","Heartland","Cross Sell DM GM","DM",23,78,172,367,298,67,NULL,NULL,NULL
"78_172_367_298_68","Lansing-MI","Central","Heartland","Cross Sell DM GM","DM",23,78,172,367,298,68,NULL,NULL,NULL
"78_172_367_298_69","Grand Rapids-Kalamazoo-Battle Creek-MI","Central","Heartland","Cross Sell DM GM","DM",23,78,172,367,298,69,NULL,NULL,NULL
"78_172_367_298_70","Lafayette-IN","Central","Heartland","Cross Sell DM GM","DM",23,78,172,367,298,70,NULL,NULL,NULL
"78_172_367_298_71","Little Rock-Pine Bluff-AR","Central","Heartland","Cross Sell DM GM","DM",23,78,172,367,298,71,NULL,NULL,NULL
"78_172_368_293_34","San Francisco-Oakland-San Jose-CA","West","California","Cross Sell DM GM","DM",23,78,172,368,293,34,NULL,NULL,NULL
"78_172_368_293_35","Santa Barbara-Santa Maria-San Luis Obisp","West","California","Cross Sell DM GM","DM",23,78,172,368,293,35,NULL,NULL,NULL
"78_172_368_293_36","Sacramento-Stockton-Modesto-CA","West","California","Cross Sell DM GM","DM",23,78,172,368,293,36,NULL,NULL,NULL
"78_172_368_293_37","Fresno-Visalia-CA","West","California","Cross Sell DM GM","DM",23,78,172,368,293,37,NULL,NULL,NULL
"78_172_368_299_78","Houston-TX","West","Houston","Cross Sell DM GM","DM",23,78,172,368,299,78,NULL,NULL,NULL
"78_172_368_301_87","Denver-CO","West","Mile High","Cross Sell DM GM","DM",23,78,172,368,301,87,NULL,NULL,NULL
"78_172_368_301_88","Colorado Springs-Pueblo-CO","West","Mile High","Cross Sell DM GM","DM",23,78,172,368,301,88,NULL,NULL,NULL
"78_172_368_301_89","Albuquerque-Santa Fe-NM","West","Mile High","Cross Sell DM GM","DM",23,78,172,368,301,89,NULL,NULL,NULL
"78_172_368_302_92","Salt Lake City-UT","West","Mountain","Cross Sell DM GM","DM",23,78,172,368,302,92,NULL,NULL,NULL
"78_172_368_302_93","Tucson (Sierra Vista)-AZ","West","Mountain","Cross Sell DM GM","DM",23,78,172,368,302,93,NULL,NULL,NULL
"78_172_368_303_95","Portland-OR","West","Portland","Cross Sell DM GM","DM",23,78,172,368,303,95,NULL,NULL,NULL
"78_172_368_304_97","Seattle-Tacoma-WA","West","Seattle","Cross Sell DM GM","DM",23,78,172,368,304,97,NULL,NULL,NULL
"78_172_368_304_98","Spokane-WA","West","Seattle","Cross Sell DM GM","DM",23,78,172,368,304,98,NULL,NULL,NULL
"78_172_368_305_100","Kansas City-MO","West","Twin Cities","Cross Sell DM GM","DM",23,78,172,368,305,100,NULL,NULL,NULL
"78_172_368_305_99","Minneapolis-St. Paul-MN","West","Twin Cities","Cross Sell DM GM","DM",23,78,172,368,305,99,NULL,NULL,NULL
"79_172_366_291_1","Washington-DC (Hagerstown-MD)","Northeast","Beltway","Cross Sell DM Hisp","DM",23,79,172,366,291,1,NULL,NULL,NULL
"79_172_366_291_2","Baltimore-MD","Northeast","Beltway","Cross Sell DM Hisp","DM",23,79,172,366,291,2,NULL,NULL,NULL
"79_172_366_291_3","Richmond-Petersburg-VA","Northeast","Beltway","Cross Sell DM Hisp","DM",23,79,172,366,291,3,NULL,NULL,NULL
"79_172_366_291_4","Bluefield-Beckley-Oak Hill-WV","Northeast","Beltway","Cross Sell DM Hisp","DM",23,79,172,366,291,4,NULL,NULL,NULL
"79_172_366_291_5","Charleston-Huntington-WV","Northeast","Beltway","Cross Sell DM Hisp","DM",23,79,172,366,291,5,NULL,NULL,NULL
"79_172_366_291_6","Harrisonburg-VA","Northeast","Beltway","Cross Sell DM Hisp","DM",23,79,172,366,291,6,NULL,NULL,NULL
"79_172_366_291_7","Roanoke-Lynchburg-VA","Northeast","Beltway","Cross Sell DM Hisp","DM",23,79,172,366,291,7,NULL,NULL,NULL
"79_172_366_291_8","Salisbury-MD","Northeast","Beltway","Cross Sell DM Hisp","DM",23,79,172,366,291,8,NULL,NULL,NULL
"79_172_366_296_57","New York-NY","Northeast","Freedom","Cross Sell DM Hisp","DM",23,79,172,366,296,57,NULL,NULL,NULL
"79_172_366_296_58","Philadelphia-PA","Northeast","Freedom","Cross Sell DM Hisp","DM",23,79,172,366,296,58,NULL,NULL,NULL
"79_172_366_297_59","Portland-Auburn-ME","Northeast","Greater Boston","Cross Sell DM Hisp","DM",23,79,172,366,297,59,NULL,NULL,NULL
"79_172_366_297_60","Boston-MA (Manchester-NH)","Northeast","Greater Boston","Cross Sell DM Hisp","DM",23,79,172,366,297,60,NULL,NULL,NULL
"79_172_366_300_79","Pittsburgh-PA","Northeast","Keystone","Cross Sell DM Hisp","DM",23,79,172,366,300,79,NULL,NULL,NULL
"79_172_366_300_80","Harrisburg-Lancaster-Lebanon-York-PA","Northeast","Keystone","Cross Sell DM Hisp","DM",23,79,172,366,300,80,NULL,NULL,NULL
"79_172_366_300_81","Johnstown-Altoona-PA","Northeast","Keystone","Cross Sell DM Hisp","DM",23,79,172,366,300,81,NULL,NULL,NULL
"79_172_366_300_82","Wilkes Barre-Scranton-PA","Northeast","Keystone","Cross Sell DM Hisp","DM",23,79,172,366,300,82,NULL,NULL,NULL
"79_172_366_306_103","Burlington-VT-Plattsburgh-NY","Northeast","Western New England","Cross Sell DM Hisp","DM",23,79,172,366,306,103,NULL,NULL,NULL
"79_172_366_306_104","Hartford & New Haven-CT","Northeast","Western New England","Cross Sell DM Hisp","DM",23,79,172,366,306,104,NULL,NULL,NULL
"79_172_366_306_105","Springfield-Holyoke-MA","Northeast","Western New England","Cross Sell DM Hisp","DM",23,79,172,366,306,105,NULL,NULL,NULL
"79_172_367_292_12","Savannah-GA","Central","Big South","Cross Sell DM Hisp","DM",23,79,172,367,292,12,NULL,NULL,NULL
"79_172_367_292_13","Charleston-SC","Central","Big South","Cross Sell DM Hisp","DM",23,79,172,367,292,13,NULL,NULL,NULL
"79_172_367_292_14","Augusta-GA","Central","Big South","Cross Sell DM Hisp","DM",23,79,172,367,292,14,NULL,NULL,NULL
"79_172_367_292_15","Atlanta-GA","Central","Big South","Cross Sell DM Hisp","DM",23,79,172,367,292,15,NULL,NULL,NULL
"79_172_367_292_16","Tri-Cities-TN-VA","Central","Big South","Cross Sell DM Hisp","DM",23,79,172,367,292,16,NULL,NULL,NULL
"79_172_367_292_17","Knoxville-TN","Central","Big South","Cross Sell DM Hisp","DM",23,79,172,367,292,17,NULL,NULL,NULL
"79_172_367_292_18","Chattanooga-TN","Central","Big South","Cross Sell DM Hisp","DM",23,79,172,367,292,18,NULL,NULL,NULL
"79_172_367_292_19","Shreveport-LA","Central","Big South","Cross Sell DM Hisp","DM",23,79,172,367,292,19,NULL,NULL,NULL
"79_172_367_292_20","New Orleans-LA","Central","Big South","Cross Sell DM Hisp","DM",23,79,172,367,292,20,NULL,NULL,NULL
"79_172_367_292_21","Memphis-TN","Central","Big South","Cross Sell DM Hisp","DM",23,79,172,367,292,21,NULL,NULL,NULL
"79_172_367_292_22","Nashville-TN","Central","Big South","Cross Sell DM Hisp","DM",23,79,172,367,292,22,NULL,NULL,NULL
"79_172_367_292_23","Columbus-Tupelo-West Point-MS","Central","Big South","Cross Sell DM Hisp","DM",23,79,172,367,292,23,NULL,NULL,NULL
"79_172_367_292_24","Mobile-AL-Pensacola (Ft. Walton Beach)","Central","Big South","Cross Sell DM Hisp","DM",23,79,172,367,292,24,NULL,NULL,NULL
"79_172_367_292_25","Huntsville-Decatur (Florence)-AL","Central","Big South","Cross Sell DM Hisp","DM",23,79,172,367,292,25,NULL,NULL,NULL
"79_172_367_292_26","Jackson-MS","Central","Big South","Cross Sell DM Hisp","DM",23,79,172,367,292,26,NULL,NULL,NULL
"79_172_367_294_40","South Bend-Elkhart-IN","Central","Chicago","Cross Sell DM Hisp","DM",23,79,172,367,294,40,NULL,NULL,NULL
"79_172_367_294_41","Chicago-IL","Central","Chicago","Cross Sell DM Hisp","DM",23,79,172,367,294,41,NULL,NULL,NULL
"79_172_367_295_47","Miami-Fort Lauderdale-FL","Central","Florida","Cross Sell DM Hisp","DM",23,79,172,367,295,47,NULL,NULL,NULL
"79_172_367_295_48","Tallahassee-FL-Thomasville-GA","Central","Florida","Cross Sell DM Hisp","DM",23,79,172,367,295,48,NULL,NULL,NULL
"79_172_367_295_49","Orlando-Daytona Beach-Melbourne-FL","Central","Florida","Cross Sell DM Hisp","DM",23,79,172,367,295,49,NULL,NULL,NULL
"79_172_367_295_50","Tampa-St. Petersburg (Sarasota)-FL","Central","Florida","Cross Sell DM Hisp","DM",23,79,172,367,295,50,NULL,NULL,NULL
"79_172_367_295_51","West Palm Beach-Ft. Pierce-FL","Central","Florida","Cross Sell DM Hisp","DM",23,79,172,367,295,51,NULL,NULL,NULL
"79_172_367_295_52","Jacksonville-FL","Central","Florida","Cross Sell DM Hisp","DM",23,79,172,367,295,52,NULL,NULL,NULL
"79_172_367_295_53","Ft. Myers-Naples-Fl","Central","Florida","Cross Sell DM Hisp","DM",23,79,172,367,295,53,NULL,NULL,NULL
"79_172_367_295_54","Dothan-AL","Central","Florida","Cross Sell DM Hisp","DM",23,79,172,367,295,54,NULL,NULL,NULL
"79_172_367_298_62","Detroit-MI","Central","Heartland","Cross Sell DM Hisp","DM",23,79,172,367,298,62,NULL,NULL,NULL
"79_172_367_298_63","Ft. Wayne-IN","Central","Heartland","Cross Sell DM Hisp","DM",23,79,172,367,298,63,NULL,NULL,NULL
"79_172_367_298_64","Flint-Saginaw-Bay City-MI","Central","Heartland","Cross Sell DM Hisp","DM",23,79,172,367,298,64,NULL,NULL,NULL
"79_172_367_298_65","Cincinnati-OH","Central","Heartland","Cross Sell DM Hisp","DM",23,79,172,367,298,65,NULL,NULL,NULL
"79_172_367_298_66","Indianapolis-IN","Central","Heartland","Cross Sell DM Hisp","DM",23,79,172,367,298,66,NULL,NULL,NULL
"79_172_367_298_67","Louisville-KY","Central","Heartland","Cross Sell DM Hisp","DM",23,79,172,367,298,67,NULL,NULL,NULL
"79_172_367_298_68","Lansing-MI","Central","Heartland","Cross Sell DM Hisp","DM",23,79,172,367,298,68,NULL,NULL,NULL
"79_172_367_298_69","Grand Rapids-Kalamazoo-Battle Creek-MI","Central","Heartland","Cross Sell DM Hisp","DM",23,79,172,367,298,69,NULL,NULL,NULL
"79_172_367_298_70","Lafayette-IN","Central","Heartland","Cross Sell DM Hisp","DM",23,79,172,367,298,70,NULL,NULL,NULL
"79_172_367_298_71","Little Rock-Pine Bluff-AR","Central","Heartland","Cross Sell DM Hisp","DM",23,79,172,367,298,71,NULL,NULL,NULL
"79_172_368_293_34","San Francisco-Oakland-San Jose-CA","West","California","Cross Sell DM Hisp","DM",23,79,172,368,293,34,NULL,NULL,NULL
"79_172_368_293_35","Santa Barbara-Santa Maria-San Luis Obisp","West","California","Cross Sell DM Hisp","DM",23,79,172,368,293,35,NULL,NULL,NULL
"79_172_368_293_36","Sacramento-Stockton-Modesto-CA","West","California","Cross Sell DM Hisp","DM",23,79,172,368,293,36,NULL,NULL,NULL
"79_172_368_293_37","Fresno-Visalia-CA","West","California","Cross Sell DM Hisp","DM",23,79,172,368,293,37,NULL,NULL,NULL
"79_172_368_299_78","Houston-TX","West","Houston","Cross Sell DM Hisp","DM",23,79,172,368,299,78,NULL,NULL,NULL
"79_172_368_301_87","Denver-CO","West","Mile High","Cross Sell DM Hisp","DM",23,79,172,368,301,87,NULL,NULL,NULL
"79_172_368_301_88","Colorado Springs-Pueblo-CO","West","Mile High","Cross Sell DM Hisp","DM",23,79,172,368,301,88,NULL,NULL,NULL
"79_172_368_301_89","Albuquerque-Santa Fe-NM","West","Mile High","Cross Sell DM Hisp","DM",23,79,172,368,301,89,NULL,NULL,NULL
"79_172_368_302_92","Salt Lake City-UT","West","Mountain","Cross Sell DM Hisp","DM",23,79,172,368,302,92,NULL,NULL,NULL
"79_172_368_302_93","Tucson (Sierra Vista)-AZ","West","Mountain","Cross Sell DM Hisp","DM",23,79,172,368,302,93,NULL,NULL,NULL
"79_172_368_303_95","Portland-OR","West","Portland","Cross Sell DM Hisp","DM",23,79,172,368,303,95,NULL,NULL,NULL
"79_172_368_304_97","Seattle-Tacoma-WA","West","Seattle","Cross Sell DM Hisp","DM",23,79,172,368,304,97,NULL,NULL,NULL
"79_172_368_304_98","Spokane-WA","West","Seattle","Cross Sell DM Hisp","DM",23,79,172,368,304,98,NULL,NULL,NULL
"79_172_368_305_100","Kansas City-MO","West","Twin Cities","Cross Sell DM Hisp","DM",23,79,172,368,305,100,NULL,NULL,NULL
"79_172_368_305_99","Minneapolis-St. Paul-MN","West","Twin Cities","Cross Sell DM Hisp","DM",23,79,172,368,305,99,NULL,NULL,NULL
"80_41_366_291_1","Washington-DC (Hagerstown-MD)","Northeast","Beltway","DRTV GM","DRTV",23,80,41,366,291,1,NULL,NULL,NULL
"80_41_366_291_2","Baltimore-MD","Northeast","Beltway","DRTV GM","DRTV",23,80,41,366,291,2,NULL,NULL,NULL
"80_41_366_291_3","Richmond-Petersburg-VA","Northeast","Beltway","DRTV GM","DRTV",23,80,41,366,291,3,NULL,NULL,NULL
"80_41_366_291_7","Roanoke-Lynchburg-VA","Northeast","Beltway","DRTV GM","DRTV",23,80,41,366,291,7,NULL,NULL,NULL
"80_41_366_291_8","Salisbury-MD","Northeast","Beltway","DRTV GM","DRTV",23,80,41,366,291,8,NULL,NULL,NULL
"80_41_366_296_58","Philadelphia-PA","Northeast","Freedom","DRTV GM","DRTV",23,80,41,366,296,58,NULL,NULL,NULL
"80_41_366_297_60","Boston-MA (Manchester-NH)","Northeast","Greater Boston","DRTV GM","DRTV",23,80,41,366,297,60,NULL,NULL,NULL
"80_41_366_300_79","Pittsburgh-PA","Northeast","Keystone","DRTV GM","DRTV",23,80,41,366,300,79,NULL,NULL,NULL
"80_41_366_300_80","Harrisburg-Lancaster-Lebanon-York-PA","Northeast","Keystone","DRTV GM","DRTV",23,80,41,366,300,80,NULL,NULL,NULL
"80_41_366_300_81","Johnstown-Altoona-PA","Northeast","Keystone","DRTV GM","DRTV",23,80,41,366,300,81,NULL,NULL,NULL
"80_41_366_300_82","Wilkes Barre-Scranton-PA","Northeast","Keystone","DRTV GM","DRTV",23,80,41,366,300,82,NULL,NULL,NULL
"80_41_366_306_104","Hartford & New Haven-CT","Northeast","Western New England","DRTV GM","DRTV",23,80,41,366,306,104,NULL,NULL,NULL
"80_41_366_306_105","Springfield-Holyoke-MA","Northeast","Western New England","DRTV GM","DRTV",23,80,41,366,306,105,NULL,NULL,NULL
"80_41_367_292_12","Savannah-GA","Central","Big South","DRTV GM","DRTV",23,80,41,367,292,12,NULL,NULL,NULL
"80_41_367_292_13","Charleston-SC","Central","Big South","DRTV GM","DRTV",23,80,41,367,292,13,NULL,NULL,NULL
"80_41_367_292_14","Augusta-GA","Central","Big South","DRTV GM","DRTV",23,80,41,367,292,14,NULL,NULL,NULL
"80_41_367_292_15","Atlanta-GA","Central","Big South","DRTV GM","DRTV",23,80,41,367,292,15,NULL,NULL,NULL
"80_41_367_292_17","Knoxville-TN","Central","Big South","DRTV GM","DRTV",23,80,41,367,292,17,NULL,NULL,NULL
"80_41_367_292_18","Chattanooga-TN","Central","Big South","DRTV GM","DRTV",23,80,41,367,292,18,NULL,NULL,NULL
"80_41_367_292_21","Memphis-TN","Central","Big South","DRTV GM","DRTV",23,80,41,367,292,21,NULL,NULL,NULL
"80_41_367_292_22","Nashville-TN","Central","Big South","DRTV GM","DRTV",23,80,41,367,292,22,NULL,NULL,NULL
"80_41_367_292_26","Jackson-MS","Central","Big South","DRTV GM","DRTV",23,80,41,367,292,26,NULL,NULL,NULL
"80_41_367_294_40","South Bend-Elkhart-IN","Central","Chicago","DRTV GM","DRTV",23,80,41,367,294,40,NULL,NULL,NULL
"80_41_367_294_41","Chicago-IL","Central","Chicago","DRTV GM","DRTV",23,80,41,367,294,41,NULL,NULL,NULL
"80_41_367_295_47","Miami-Fort Lauderdale-FL","Central","Florida","DRTV GM","DRTV",23,80,41,367,295,47,NULL,NULL,NULL
"80_41_367_295_48","Tallahassee-FL-Thomasville-GA","Central","Florida","DRTV GM","DRTV",23,80,41,367,295,48,NULL,NULL,NULL
"80_41_367_295_51","West Palm Beach-Ft. Pierce-FL","Central","Florida","DRTV GM","DRTV",23,80,41,367,295,51,NULL,NULL,NULL
"80_41_367_295_52","Jacksonville-FL","Central","Florida","DRTV GM","DRTV",23,80,41,367,295,52,NULL,NULL,NULL
"80_41_367_295_53","Ft. Myers-Naples-Fl","Central","Florida","DRTV GM","DRTV",23,80,41,367,295,53,NULL,NULL,NULL
"80_41_367_298_62","Detroit-MI","Central","Heartland","DRTV GM","DRTV",23,80,41,367,298,62,NULL,NULL,NULL
"80_41_367_298_63","Ft. Wayne-IN","Central","Heartland","DRTV GM","DRTV",23,80,41,367,298,63,NULL,NULL,NULL
"80_41_367_298_64","Flint-Saginaw-Bay City-MI","Central","Heartland","DRTV GM","DRTV",23,80,41,367,298,64,NULL,NULL,NULL
"80_41_367_298_66","Indianapolis-IN","Central","Heartland","DRTV GM","DRTV",23,80,41,367,298,66,NULL,NULL,NULL
"80_41_367_298_69","Grand Rapids-Kalamazoo-Battle Creek-MI","Central","Heartland","DRTV GM","DRTV",23,80,41,367,298,69,NULL,NULL,NULL
"80_41_368_293_34","San Francisco-Oakland-San Jose-CA","West","California","DRTV GM","DRTV",23,80,41,368,293,34,NULL,NULL,NULL
"80_41_368_293_36","Sacramento-Stockton-Modesto-CA","West","California","DRTV GM","DRTV",23,80,41,368,293,36,NULL,NULL,NULL
"80_41_368_293_37","Fresno-Visalia-CA","West","California","DRTV GM","DRTV",23,80,41,368,293,37,NULL,NULL,NULL
"80_41_368_299_78","Houston-TX","West","Houston","DRTV GM","DRTV",23,80,41,368,299,78,NULL,NULL,NULL
"80_41_368_301_87","Denver-CO","West","Mile High","DRTV GM","DRTV",23,80,41,368,301,87,NULL,NULL,NULL
"80_41_368_301_88","Colorado Springs-Pueblo-CO","West","Mile High","DRTV GM","DRTV",23,80,41,368,301,88,NULL,NULL,NULL
"80_41_368_301_89","Albuquerque-Santa Fe-NM","West","Mile High","DRTV GM","DRTV",23,80,41,368,301,89,NULL,NULL,NULL
"80_41_368_302_92","Salt Lake City-UT","West","Mountain","DRTV GM","DRTV",23,80,41,368,302,92,NULL,NULL,NULL
"80_41_368_303_95","Portland-OR","West","Portland","DRTV GM","DRTV",23,80,41,368,303,95,NULL,NULL,NULL
"80_41_368_304_97","Seattle-Tacoma-WA","West","Seattle","DRTV GM","DRTV",23,80,41,368,304,97,NULL,NULL,NULL
"80_41_368_305_99","Minneapolis-St. Paul-MN","West","Twin Cities","DRTV GM","DRTV",23,80,41,368,305,99,NULL,NULL,NULL
"81_41_366_291_1","Washington-DC (Hagerstown-MD)","Northeast","Beltway","DRTV Hisp","DRTV",23,81,41,366,291,1,NULL,NULL,NULL
"81_41_366_296_58","Philadelphia-PA","Northeast","Freedom","DRTV Hisp","DRTV",23,81,41,366,296,58,NULL,NULL,NULL
"81_41_366_297_60","Boston-MA (Manchester-NH)","Northeast","Greater Boston","DRTV Hisp","DRTV",23,81,41,366,297,60,NULL,NULL,NULL
"81_41_366_306_104","Hartford & New Haven-CT","Northeast","Western New England","DRTV Hisp","DRTV",23,81,41,366,306,104,NULL,NULL,NULL
"81_41_367_292_15","Atlanta-GA","Central","Big South","DRTV Hisp","DRTV",23,81,41,367,292,15,NULL,NULL,NULL
"81_41_367_294_41","Chicago-IL","Central","Chicago","DRTV Hisp","DRTV",23,81,41,367,294,41,NULL,NULL,NULL
"81_41_367_295_47","Miami-Fort Lauderdale-FL","Central","Florida","DRTV Hisp","DRTV",23,81,41,367,295,47,NULL,NULL,NULL
"81_41_367_295_51","West Palm Beach-Ft. Pierce-FL","Central","Florida","DRTV Hisp","DRTV",23,81,41,367,295,51,NULL,NULL,NULL
"81_41_368_293_34","San Francisco-Oakland-San Jose-CA","West","California","DRTV Hisp","DRTV",23,81,41,368,293,34,NULL,NULL,NULL
"81_41_368_293_36","Sacramento-Stockton-Modesto-CA","West","California","DRTV Hisp","DRTV",23,81,41,368,293,36,NULL,NULL,NULL
"81_41_368_293_37","Fresno-Visalia-CA","West","California","DRTV Hisp","DRTV",23,81,41,368,293,37,NULL,NULL,NULL
"81_41_368_299_78","Houston-TX","West","Houston","DRTV Hisp","DRTV",23,81,41,368,299,78,NULL,NULL,NULL
"81_41_368_301_87","Denver-CO","West","Mile High","DRTV Hisp","DRTV",23,81,41,368,301,87,NULL,NULL,NULL
"81_41_368_301_89","Albuquerque-Santa Fe-NM","West","Mile High","DRTV Hisp","DRTV",23,81,41,368,301,89,NULL,NULL,NULL
"81_41_368_302_92","Salt Lake City-UT","West","Mountain","DRTV Hisp","DRTV",23,81,41,368,302,92,NULL,NULL,NULL
"81_41_368_303_95","Portland-OR","West","Portland","DRTV Hisp","DRTV",23,81,41,368,303,95,NULL,NULL,NULL
"82_173_366_291_1","Washington-DC (Hagerstown-MD)","Northeast","Beltway","FSI","Print",23,82,173,366,291,1,NULL,NULL,NULL
"82_173_366_291_10","Charlottesville-VA","Northeast","Beltway","FSI","Print",23,82,173,366,291,10,NULL,NULL,NULL
"82_173_366_291_2","Baltimore-MD","Northeast","Beltway","FSI","Print",23,82,173,366,291,2,NULL,NULL,NULL
"82_173_366_291_3","Richmond-Petersburg-VA","Northeast","Beltway","FSI","Print",23,82,173,366,291,3,NULL,NULL,NULL
"82_173_366_291_4","Bluefield-Beckley-Oak Hill-WV","Northeast","Beltway","FSI","Print",23,82,173,366,291,4,NULL,NULL,NULL
"82_173_366_291_5","Charleston-Huntington-WV","Northeast","Beltway","FSI","Print",23,82,173,366,291,5,NULL,NULL,NULL
"82_173_366_291_6","Harrisonburg-VA","Northeast","Beltway","FSI","Print",23,82,173,366,291,6,NULL,NULL,NULL
"82_173_366_291_7","Roanoke-Lynchburg-VA","Northeast","Beltway","FSI","Print",23,82,173,366,291,7,NULL,NULL,NULL
"82_173_366_291_8","Salisbury-MD","Northeast","Beltway","FSI","Print",23,82,173,366,291,8,NULL,NULL,NULL
"82_173_366_291_9","Raleigh-Durham (Fayetteville)-NC","Northeast","Beltway","FSI","Print",23,82,173,366,291,9,NULL,NULL,NULL
"82_173_366_296_57","New York-NY","Northeast","Freedom","FSI","Print",23,82,173,366,296,57,NULL,NULL,NULL
"82_173_366_296_58","Philadelphia-PA","Northeast","Freedom","FSI","Print",23,82,173,366,296,58,NULL,NULL,NULL
"82_173_366_297_59","Portland-Auburn-ME","Northeast","Greater Boston","FSI","Print",23,82,173,366,297,59,NULL,NULL,NULL
"82_173_366_297_60","Boston-MA (Manchester-NH)","Northeast","Greater Boston","FSI","Print",23,82,173,366,297,60,NULL,NULL,NULL
"82_173_366_297_61","Providence-RI-New Bedford-MA","Northeast","Greater Boston","FSI","Print",23,82,173,366,297,61,NULL,NULL,NULL
"82_173_366_300_79","Pittsburgh-PA","Northeast","Keystone","FSI","Print",23,82,173,366,300,79,NULL,NULL,NULL
"82_173_366_300_80","Harrisburg-Lancaster-Lebanon-York-PA","Northeast","Keystone","FSI","Print",23,82,173,366,300,80,NULL,NULL,NULL
"82_173_366_300_81","Johnstown-Altoona-PA","Northeast","Keystone","FSI","Print",23,82,173,366,300,81,NULL,NULL,NULL
"82_173_366_300_82","Wilkes Barre-Scranton-PA","Northeast","Keystone","FSI","Print",23,82,173,366,300,82,NULL,NULL,NULL
"82_173_366_300_83","Youngstown-OH","Northeast","Keystone","FSI","Print",23,82,173,366,300,83,NULL,NULL,NULL
"82_173_366_300_84","Wheeling-WV-Steubenville-OH","Northeast","Keystone","FSI","Print",23,82,173,366,300,84,NULL,NULL,NULL
"82_173_366_300_85","Buffalo-NY","Northeast","Keystone","FSI","Print",23,82,173,366,300,85,NULL,NULL,NULL
